Participant ID,Trial no,Target Color,Dist1,Dist2,Response,Accuracy
4,140,"(0.1796875, -0.21259842519685046, 0.3359375)","(0.1796875, -0.21259842519685046, 0.3359375)","(0.1796875, -0.21259842519685046, 0.1796875)",left,1
4,141,"(-1.0, -0.6062992125984252, -0.13385826771653542)","(-1.0, -0.6062992125984252, -0.13385826771653542)","(-1.0, -0.6062992125984252, -0.055118110236220486)",left,1
4,142,"(0.2578125, -1.0, -0.7637795275590551)","(-0.13385826771653542, -1.0, -0.7637795275590551)","(0.2578125, -1.0, -0.7637795275590551)",right,1
4,143,"(0.7265625, 0.2578125, -1.0)","(0.7265625, 0.2578125, -1.0)","(0.7265625, 0.1796875, -1.0)",left,1
4,144,"(0.0234375, -1.0, -0.7637795275590551)","(0.3359375, -1.0, -0.7637795275590551)","(0.0234375, -1.0, -0.7637795275590551)",right,1
4,145,"(-0.21259842519685046, 0.1796875, -1.0)","(-0.21259842519685046, 0.1796875, -1.0)","(-0.21259842519685046, -0.21259842519685046, -1.0)",left,1
4,146,"(0.1796875, -0.21259842519685046, 0.0234375)","(0.1796875, -0.21259842519685046, 0.0234375)","(0.1796875, -0.21259842519685046, -0.13385826771653542)",left,1
4,147,"(0.7265625, 0.0234375, -1.0)","(0.7265625, 0.0234375, -1.0)","(0.7265625, 0.3359375, -1.0)",left,1
4,148,"(0.7265625, 0.3359375, -1.0)","(0.7265625, -0.055118110236220486, -1.0)","(0.7265625, 0.3359375, -1.0)",left,0
4,149,"(0.2578125, -1.0, -0.7637795275590551)","(0.2578125, -1.0, -0.7637795275590551)","(0.1796875, -1.0, -0.7637795275590551)",left,1
4,150,"(-0.055118110236220486, -1.0, -0.7637795275590551)","(-0.21259842519685046, -1.0, -0.7637795275590551)","(-0.055118110236220486, -1.0, -0.7637795275590551)",right,1
4,151,"(-0.21259842519685046, -0.21259842519685046, -1.0)","(-0.21259842519685046, -0.21259842519685046, -1.0)","(-0.21259842519685046, 0.1015625, -1.0)",left,1
4,152,"(0.7265625, 0.1796875, -1.0)","(0.7265625, 0.1796875, -1.0)","(0.7265625, -0.21259842519685046, -1.0)",left,1
4,153,"(0.7265625, -0.21259842519685046, -1.0)","(0.7265625, -0.21259842519685046, -1.0)","(0.7265625, -0.13385826771653542, -1.0)",left,1
4,154,"(0.7265625, 0.1015625, -1.0)","(0.7265625, 0.1796875, -1.0)","(0.7265625, 0.1015625, -1.0)",left,0
4,155,"(0.1796875, -0.21259842519685046, -0.21259842519685046)","(0.1796875, -0.21259842519685046, -0.21259842519685046)","(0.1796875, -0.21259842519685046, -0.055118110236220486)",left,1
4,156,"(0.7265625, 0.3359375, -1.0)","(0.7265625, -0.13385826771653542, -1.0)","(0.7265625, 0.3359375, -1.0)",left,0
4,157,"(-1.0, -0.6062992125984252, -0.055118110236220486)","(-1.0, -0.6062992125984252, -0.055118110236220486)","(-1.0, -0.6062992125984252, 0.1015625)",left,1
4,158,"(0.1796875, -1.0, -0.7637795275590551)","(0.0234375, -1.0, -0.7637795275590551)","(0.1796875, -1.0, -0.7637795275590551)",right,1
4,159,"(-0.21259842519685046, 0.3359375, -1.0)","(-0.21259842519685046, 0.3359375, -1.0)","(-0.21259842519685046, 0.1015625, -1.0)",left,1
4,160,"(-1.0, -0.6062992125984252, 0.0234375)","(-1.0, -0.6062992125984252, 0.0234375)","(-1.0, -0.6062992125984252, 0.1796875)",left,1
4,161,"(-0.21259842519685046, -0.13385826771653542, -1.0)","(-0.21259842519685046, -0.13385826771653542, -1.0)","(-0.21259842519685046, -0.055118110236220486, -1.0)",left,1
4,162,"(0.1796875, -0.21259842519685046, 0.0234375)","(0.1796875, -0.21259842519685046, 0.3359375)","(0.1796875, -0.21259842519685046, 0.0234375)",right,1
4,163,"(0.1796875, -0.21259842519685046, 0.3359375)","(0.1796875, -0.21259842519685046, 0.1796875)","(0.1796875, -0.21259842519685046, 0.3359375)",right,1
4,164,"(-0.21259842519685046, 0.3359375, -1.0)","(-0.21259842519685046, 0.3359375, -1.0)","(-0.21259842519685046, 0.1796875, -1.0)",left,1
4,165,"(-0.21259842519685046, -0.055118110236220486, -1.0)","(-0.21259842519685046, -0.055118110236220486, -1.0)","(-0.21259842519685046, 0.0234375, -1.0)",left,1
4,166,"(0.1796875, -0.21259842519685046, 0.1796875)","(0.1796875, -0.21259842519685046, 0.1796875)","(0.1796875, -0.21259842519685046, 0.0234375)",left,1
4,167,"(-1.0, -0.6062992125984252, 0.1015625)","(-1.0, -0.6062992125984252, 0.1015625)","(-1.0, -0.6062992125984252, -0.055118110236220486)",left,1
4,168,"(0.2578125, -1.0, -0.7637795275590551)","(0.2578125, -1.0, -0.7637795275590551)","(0.0234375, -1.0, -0.7637795275590551)",left,1
4,169,"(0.7265625, 0.2578125, -1.0)","(0.7265625, -0.055118110236220486, -1.0)","(0.7265625, 0.2578125, -1.0)",right,1
4,170,"(0.0234375, -1.0, -0.7637795275590551)","(0.0234375, -1.0, -0.7637795275590551)","(0.3359375, -1.0, -0.7637795275590551)",left,1
4,171,"(-1.0, -0.6062992125984252, 0.3359375)","(-1.0, -0.6062992125984252, 0.3359375)","(-1.0, -0.6062992125984252, 0.1015625)",left,1
4,172,"(0.7265625, 0.1015625, -1.0)","(0.7265625, 0.3359375, -1.0)","(0.7265625, 0.1015625, -1.0)",left,0
4,173,"(-1.0, -0.6062992125984252, 0.1796875)","(-1.0, -0.6062992125984252, 0.1796875)","(-1.0, -0.6062992125984252, 0.0234375)",left,1
4,174,"(-0.21259842519685046, 0.3359375, -1.0)","(-0.21259842519685046, 0.1015625, -1.0)","(-0.21259842519685046, 0.3359375, -1.0)",right,1
4,175,"(-1.0, -0.6062992125984252, -0.21259842519685046)","(-1.0, -0.6062992125984252, 0.1015625)","(-1.0, -0.6062992125984252, -0.21259842519685046)",right,1
4,176,"(-1.0, -0.6062992125984252, 0.3359375)","(-1.0, -0.6062992125984252, 0.3359375)","(-1.0, -0.6062992125984252, -0.13385826771653542)",left,1
4,177,"(0.7265625, 0.2578125, -1.0)","(0.7265625, 0.1015625, -1.0)","(0.7265625, 0.2578125, -1.0)",right,1
4,178,"(0.1796875, -0.21259842519685046, 0.1796875)","(0.1796875, -0.21259842519685046, 0.0234375)","(0.1796875, -0.21259842519685046, 0.1796875)",right,1
4,179,"(0.7265625, -0.055118110236220486, -1.0)","(0.7265625, -0.055118110236220486, -1.0)","(0.7265625, 0.1015625, -1.0)",left,1
4,180,"(0.1796875, -0.21259842519685046, 0.2578125)","(0.1796875, -0.21259842519685046, 0.2578125)","(0.1796875, -0.21259842519685046, 0.1796875)",left,1
4,181,"(-1.0, -0.6062992125984252, 0.0234375)","(-1.0, -0.6062992125984252, -0.055118110236220486)","(-1.0, -0.6062992125984252, 0.0234375)",right,1
4,182,"(0.1796875, -0.21259842519685046, -0.21259842519685046)","(0.1796875, -0.21259842519685046, -0.21259842519685046)","(0.1796875, -0.21259842519685046, 0.3359375)",left,1
4,183,"(0.1015625, -1.0, -0.7637795275590551)","(0.1015625, -1.0, -0.7637795275590551)","(0.0234375, -1.0, -0.7637795275590551)",left,1
4,184,"(0.1796875, -0.21259842519685046, 0.1015625)","(0.1796875, -0.21259842519685046, 0.0234375)","(0.1796875, -0.21259842519685046, 0.1015625)",right,1
4,185,"(-1.0, -0.6062992125984252, 0.3359375)","(-1.0, -0.6062992125984252, -0.21259842519685046)","(-1.0, -0.6062992125984252, 0.3359375)",right,1
4,186,"(0.1796875, -0.21259842519685046, 0.3359375)","(0.1796875, -0.21259842519685046, 0.3359375)","(0.1796875, -0.21259842519685046, -0.21259842519685046)",left,1
4,187,"(0.1015625, -1.0, -0.7637795275590551)","(0.1796875, -1.0, -0.7637795275590551)","(0.1015625, -1.0, -0.7637795275590551)",left,0
4,188,"(-0.21259842519685046, 0.2578125, -1.0)","(-0.21259842519685046, 0.2578125, -1.0)","(-0.21259842519685046, 0.1015625, -1.0)",left,1
4,189,"(-0.21259842519685046, -0.13385826771653542, -1.0)","(-0.21259842519685046, -0.13385826771653542, -1.0)","(-0.21259842519685046, -0.21259842519685046, -1.0)",left,1
4,190,"(-1.0, -0.6062992125984252, 0.1015625)","(-1.0, -0.6062992125984252, 0.1015625)","(-1.0, -0.6062992125984252, 0.1796875)",left,1
4,191,"(0.1796875, -0.21259842519685046, -0.21259842519685046)","(0.1796875, -0.21259842519685046, -0.055118110236220486)","(0.1796875, -0.21259842519685046, -0.21259842519685046)",right,1
4,192,"(-0.055118110236220486, -1.0, -0.7637795275590551)","(-0.055118110236220486, -1.0, -0.7637795275590551)","(0.1015625, -1.0, -0.7637795275590551)",left,1
4,193,"(-1.0, -0.6062992125984252, 0.2578125)","(-1.0, -0.6062992125984252, 0.0234375)","(-1.0, -0.6062992125984252, 0.2578125)",right,1
4,194,"(-1.0, -0.6062992125984252, 0.3359375)","(-1.0, -0.6062992125984252, 0.3359375)","(-1.0, -0.6062992125984252, -0.21259842519685046)",left,1
4,195,"(0.0234375, -1.0, -0.7637795275590551)","(0.0234375, -1.0, -0.7637795275590551)","(-0.21259842519685046, -1.0, -0.7637795275590551)",left,1
4,196,"(-0.21259842519685046, -0.055118110236220486, -1.0)","(-0.21259842519685046, -0.055118110236220486, -1.0)","(-0.21259842519685046, 0.3359375, -1.0)",left,1
4,197,"(-0.21259842519685046, -0.13385826771653542, -1.0)","(-0.21259842519685046, 0.3359375, -1.0)","(-0.21259842519685046, -0.13385826771653542, -1.0)",right,1
4,198,"(0.7265625, 0.1796875, -1.0)","(0.7265625, 0.1015625, -1.0)","(0.7265625, 0.1796875, -1.0)",right,1
4,199,"(-1.0, -0.6062992125984252, 0.2578125)","(-1.0, -0.6062992125984252, 0.1796875)","(-1.0, -0.6062992125984252, 0.2578125)",right,1
4,200,"(-0.21259842519685046, 0.0234375, -1.0)","(-0.21259842519685046, 0.2578125, -1.0)","(-0.21259842519685046, 0.0234375, -1.0)",right,1
4,201,"(-1.0, -0.6062992125984252, -0.13385826771653542)","(-1.0, -0.6062992125984252, -0.055118110236220486)","(-1.0, -0.6062992125984252, -0.13385826771653542)",left,0
4,202,"(0.7265625, -0.13385826771653542, -1.0)","(0.7265625, -0.13385826771653542, -1.0)","(0.7265625, -0.055118110236220486, -1.0)",left,1
4,203,"(0.1796875, -0.21259842519685046, 0.1015625)","(0.1796875, -0.21259842519685046, 0.3359375)","(0.1796875, -0.21259842519685046, 0.1015625)",right,1
4,204,"(-0.21259842519685046, -0.13385826771653542, -1.0)","(-0.21259842519685046, -0.13385826771653542, -1.0)","(-0.21259842519685046, 0.2578125, -1.0)",left,1
4,205,"(-0.21259842519685046, 0.0234375, -1.0)","(-0.21259842519685046, -0.13385826771653542, -1.0)","(-0.21259842519685046, 0.0234375, -1.0)",left,0
4,206,"(-1.0, -0.6062992125984252, -0.055118110236220486)","(-1.0, -0.6062992125984252, -0.055118110236220486)","(-1.0, -0.6062992125984252, -0.21259842519685046)",left,1
4,207,"(0.7265625, 0.1796875, -1.0)","(0.7265625, -0.21259842519685046, -1.0)","(0.7265625, 0.1796875, -1.0)",right,1
4,208,"(-0.21259842519685046, 0.2578125, -1.0)","(-0.21259842519685046, 0.3359375, -1.0)","(-0.21259842519685046, 0.2578125, -1.0)",right,1
4,209,"(-1.0, -0.6062992125984252, -0.21259842519685046)","(-1.0, -0.6062992125984252, -0.13385826771653542)","(-1.0, -0.6062992125984252, -0.21259842519685046)",left,0
4,210,"(-1.0, -0.6062992125984252, -0.055118110236220486)","(-1.0, -0.6062992125984252, -0.055118110236220486)","(-1.0, -0.6062992125984252, 0.2578125)",left,1
4,211,"(-0.21259842519685046, -1.0, -0.7637795275590551)","(-0.13385826771653542, -1.0, -0.7637795275590551)","(-0.21259842519685046, -1.0, -0.7637795275590551)",left,0
4,212,"(0.3359375, -1.0, -0.7637795275590551)","(0.3359375, -1.0, -0.7637795275590551)","(-0.13385826771653542, -1.0, -0.7637795275590551)",left,1
4,213,"(-1.0, -0.6062992125984252, 0.1796875)","(-1.0, -0.6062992125984252, -0.21259842519685046)","(-1.0, -0.6062992125984252, 0.1796875)",right,1
4,214,"(0.1796875, -1.0, -0.7637795275590551)","(-0.055118110236220486, -1.0, -0.7637795275590551)","(0.1796875, -1.0, -0.7637795275590551)",right,1
4,215,"(0.2578125, -1.0, -0.7637795275590551)","(0.2578125, -1.0, -0.7637795275590551)","(-0.13385826771653542, -1.0, -0.7637795275590551)",left,1
4,216,"(-1.0, -0.6062992125984252, -0.21259842519685046)","(-1.0, -0.6062992125984252, 0.2578125)","(-1.0, -0.6062992125984252, -0.21259842519685046)",right,1
4,217,"(0.1796875, -1.0, -0.7637795275590551)","(0.1796875, -1.0, -0.7637795275590551)","(0.0234375, -1.0, -0.7637795275590551)",left,1
4,218,"(-0.21259842519685046, 0.1015625, -1.0)","(-0.21259842519685046, 0.1015625, -1.0)","(-0.21259842519685046, -0.055118110236220486, -1.0)",left,1
4,219,"(-0.21259842519685046, -0.055118110236220486, -1.0)","(-0.21259842519685046, -0.055118110236220486, -1.0)","(-0.21259842519685046, -0.13385826771653542, -1.0)",left,1
4,220,"(-0.21259842519685046, -0.21259842519685046, -1.0)","(-0.21259842519685046, -0.21259842519685046, -1.0)","(-0.21259842519685046, -0.055118110236220486, -1.0)",left,1
4,221,"(0.1796875, -0.21259842519685046, 0.0234375)","(0.1796875, -0.21259842519685046, -0.21259842519685046)","(0.1796875, -0.21259842519685046, 0.0234375)",right,1
4,222,"(-0.21259842519685046, 0.3359375, -1.0)","(-0.21259842519685046, 0.3359375, -1.0)","(-0.21259842519685046, -0.055118110236220486, -1.0)",left,1
4,223,"(0.2578125, -1.0, -0.7637795275590551)","(0.2578125, -1.0, -0.7637795275590551)","(-0.21259842519685046, -1.0, -0.7637795275590551)",left,1
4,224,"(0.7265625, 0.3359375, -1.0)","(0.7265625, 0.3359375, -1.0)","(0.7265625, 0.0234375, -1.0)",left,1
4,225,"(0.7265625, 0.1015625, -1.0)","(0.7265625, 0.2578125, -1.0)","(0.7265625, 0.1015625, -1.0)",left,0
4,226,"(0.1796875, -0.21259842519685046, -0.055118110236220486)","(0.1796875, -0.21259842519685046, -0.055118110236220486)","(0.1796875, -0.21259842519685046, 0.3359375)",left,1
4,227,"(0.1796875, -0.21259842519685046, 0.1796875)","(0.1796875, -0.21259842519685046, 0.1796875)","(0.1796875, -0.21259842519685046, 0.1015625)",left,1
4,228,"(-0.21259842519685046, 0.3359375, -1.0)","(-0.21259842519685046, 0.3359375, -1.0)","(-0.21259842519685046, -0.21259842519685046, -1.0)",left,1
4,229,"(0.1796875, -0.21259842519685046, 0.2578125)","(0.1796875, -0.21259842519685046, 0.2578125)","(0.1796875, -0.21259842519685046, -0.13385826771653542)",left,1
4,230,"(0.2578125, -1.0, -0.7637795275590551)","(-0.21259842519685046, -1.0, -0.7637795275590551)","(0.2578125, -1.0, -0.7637795275590551)",right,1
4,231,"(-1.0, -0.6062992125984252, 0.1796875)","(-1.0, -0.6062992125984252, 0.1796875)","(-1.0, -0.6062992125984252, -0.21259842519685046)",left,1
4,232,"(-0.21259842519685046, 0.3359375, -1.0)","(-0.21259842519685046, -0.13385826771653542, -1.0)","(-0.21259842519685046, 0.3359375, -1.0)",right,1
4,233,"(0.7265625, 0.2578125, -1.0)","(0.7265625, 0.2578125, -1.0)","(0.7265625, 0.0234375, -1.0)",left,1
4,234,"(-0.21259842519685046, 0.0234375, -1.0)","(-0.21259842519685046, 0.0234375, -1.0)","(-0.21259842519685046, 0.1796875, -1.0)",left,1
4,235,"(-0.21259842519685046, 0.3359375, -1.0)","(-0.21259842519685046, 0.2578125, -1.0)","(-0.21259842519685046, 0.3359375, -1.0)",left,0
4,236,"(0.1796875, -0.21259842519685046, 0.3359375)","(0.1796875, -0.21259842519685046, -0.13385826771653542)","(0.1796875, -0.21259842519685046, 0.3359375)",right,1
4,237,"(-0.21259842519685046, 0.0234375, -1.0)","(-0.21259842519685046, -0.21259842519685046, -1.0)","(-0.21259842519685046, 0.0234375, -1.0)",right,1
4,238,"(-1.0, -0.6062992125984252, 0.1796875)","(-1.0, -0.6062992125984252, 0.1796875)","(-1.0, -0.6062992125984252, -0.13385826771653542)",left,1
4,239,"(-0.21259842519685046, -1.0, -0.7637795275590551)","(0.1015625, -1.0, -0.7637795275590551)","(-0.21259842519685046, -1.0, -0.7637795275590551)",right,1
4,240,"(-1.0, -0.6062992125984252, 0.0234375)","(-1.0, -0.6062992125984252, -0.21259842519685046)","(-1.0, -0.6062992125984252, 0.0234375)",right,1
4,241,"(0.1796875, -0.21259842519685046, -0.13385826771653542)","(0.1796875, -0.21259842519685046, -0.13385826771653542)","(0.1796875, -0.21259842519685046, -0.055118110236220486)",right,0
4,242,"(0.2578125, -1.0, -0.7637795275590551)","(0.2578125, -1.0, -0.7637795275590551)","(0.3359375, -1.0, -0.7637795275590551)",right,0
4,243,"(0.3359375, -1.0, -0.7637795275590551)","(-0.13385826771653542, -1.0, -0.7637795275590551)","(0.3359375, -1.0, -0.7637795275590551)",right,1
4,244,"(-0.21259842519685046, 0.0234375, -1.0)","(-0.21259842519685046, 0.1796875, -1.0)","(-0.21259842519685046, 0.0234375, -1.0)",right,1
4,245,"(0.1796875, -1.0, -0.7637795275590551)","(-0.13385826771653542, -1.0, -0.7637795275590551)","(0.1796875, -1.0, -0.7637795275590551)",right,1
4,246,"(-0.21259842519685046, 0.3359375, -1.0)","(-0.21259842519685046, 0.1796875, -1.0)","(-0.21259842519685046, 0.3359375, -1.0)",right,1
4,247,"(-0.21259842519685046, 0.2578125, -1.0)","(-0.21259842519685046, 0.2578125, -1.0)","(-0.21259842519685046, 0.1796875, -1.0)",left,1
4,248,"(0.7265625, -0.055118110236220486, -1.0)","(0.7265625, -0.055118110236220486, -1.0)","(0.7265625, -0.21259842519685046, -1.0)",left,1
4,249,"(-0.21259842519685046, 0.1015625, -1.0)","(-0.21259842519685046, 0.1015625, -1.0)","(-0.21259842519685046, -0.21259842519685046, -1.0)",left,1
4,250,"(0.7265625, -0.055118110236220486, -1.0)","(0.7265625, 0.1015625, -1.0)","(0.7265625, -0.055118110236220486, -1.0)",right,1
4,251,"(-1.0, -0.6062992125984252, 0.3359375)","(-1.0, -0.6062992125984252, -0.13385826771653542)","(-1.0, -0.6062992125984252, 0.3359375)",right,1
4,252,"(-1.0, -0.6062992125984252, 0.2578125)","(-1.0, -0.6062992125984252, 0.2578125)","(-1.0, -0.6062992125984252, 0.3359375)",right,0
4,253,"(-0.13385826771653542, -1.0, -0.7637795275590551)","(-0.13385826771653542, -1.0, -0.7637795275590551)","(0.1015625, -1.0, -0.7637795275590551)",left,1
4,254,"(0.1796875, -0.21259842519685046, 0.2578125)","(0.1796875, -0.21259842519685046, 0.2578125)","(0.1796875, -0.21259842519685046, 0.0234375)",left,1
4,255,"(-1.0, -0.6062992125984252, -0.055118110236220486)","(-1.0, -0.6062992125984252, 0.0234375)","(-1.0, -0.6062992125984252, -0.055118110236220486)",left,0
4,256,"(-0.21259842519685046, 0.1015625, -1.0)","(-0.21259842519685046, -0.13385826771653542, -1.0)","(-0.21259842519685046, 0.1015625, -1.0)",right,1
4,257,"(0.1796875, -0.21259842519685046, 0.0234375)","(0.1796875, -0.21259842519685046, 0.1015625)","(0.1796875, -0.21259842519685046, 0.0234375)",left,0
4,258,"(-1.0, -0.6062992125984252, -0.055118110236220486)","(-1.0, -0.6062992125984252, -0.21259842519685046)","(-1.0, -0.6062992125984252, -0.055118110236220486)",right,1
4,259,"(0.1796875, -0.21259842519685046, -0.055118110236220486)","(0.1796875, -0.21259842519685046, -0.055118110236220486)","(0.1796875, -0.21259842519685046, 0.1015625)",left,1
4,260,"(-0.21259842519685046, 0.2578125, -1.0)","(-0.21259842519685046, 0.1015625, -1.0)","(-0.21259842519685046, 0.2578125, -1.0)",right,1
4,261,"(0.1796875, -0.21259842519685046, 0.2578125)","(0.1796875, -0.21259842519685046, 0.1796875)","(0.1796875, -0.21259842519685046, 0.2578125)",right,1
4,262,"(-1.0, -0.6062992125984252, 0.2578125)","(-1.0, -0.6062992125984252, 0.2578125)","(-1.0, -0.6062992125984252, -0.055118110236220486)",left,1
4,263,"(0.7265625, 0.2578125, -1.0)","(0.7265625, 0.2578125, -1.0)","(0.7265625, -0.055118110236220486, -1.0)",left,1
4,264,"(0.1796875, -0.21259842519685046, -0.13385826771653542)","(0.1796875, -0.21259842519685046, -0.13385826771653542)","(0.1796875, -0.21259842519685046, 0.1796875)",left,1
4,265,"(0.1796875, -0.21259842519685046, 0.1796875)","(0.1796875, -0.21259842519685046, 0.1796875)","(0.1796875, -0.21259842519685046, -0.21259842519685046)",left,1
4,266,"(-1.0, -0.6062992125984252, 0.1796875)","(-1.0, -0.6062992125984252, 0.3359375)","(-1.0, -0.6062992125984252, 0.1796875)",left,0
4,267,"(-1.0, -0.6062992125984252, -0.21259842519685046)","(-1.0, -0.6062992125984252, -0.21259842519685046)","(-1.0, -0.6062992125984252, 0.2578125)",left,1
4,268,"(0.1015625, -1.0, -0.7637795275590551)","(0.3359375, -1.0, -0.7637795275590551)","(0.1015625, -1.0, -0.7637795275590551)",right,1
4,269,"(-0.21259842519685046, -0.21259842519685046, -1.0)","(-0.21259842519685046, -0.055118110236220486, -1.0)","(-0.21259842519685046, -0.21259842519685046, -1.0)",right,1
4,270,"(-0.21259842519685046, 0.1796875, -1.0)","(-0.21259842519685046, -0.13385826771653542, -1.0)","(-0.21259842519685046, 0.1796875, -1.0)",right,1
4,271,"(0.7265625, -0.21259842519685046, -1.0)","(0.7265625, 0.3359375, -1.0)","(0.7265625, -0.21259842519685046, -1.0)",right,1
4,272,"(-0.13385826771653542, -1.0, -0.7637795275590551)","(0.1796875, -1.0, -0.7637795275590551)","(-0.13385826771653542, -1.0, -0.7637795275590551)",right,1
4,273,"(-1.0, -0.6062992125984252, -0.13385826771653542)","(-1.0, -0.6062992125984252, -0.13385826771653542)","(-1.0, -0.6062992125984252, 0.2578125)",left,1
4,274,"(0.7265625, 0.3359375, -1.0)","(0.7265625, 0.3359375, -1.0)","(0.7265625, -0.055118110236220486, -1.0)",left,1
4,275,"(0.7265625, 0.2578125, -1.0)","(0.7265625, 0.0234375, -1.0)","(0.7265625, 0.2578125, -1.0)",right,1
4,276,"(-1.0, -0.6062992125984252, 0.3359375)","(-1.0, -0.6062992125984252, 0.0234375)","(-1.0, -0.6062992125984252, 0.3359375)",right,1
4,277,"(0.1796875, -0.21259842519685046, -0.055118110236220486)","(0.1796875, -0.21259842519685046, -0.055118110236220486)","(0.1796875, -0.21259842519685046, 0.2578125)",left,1
4,278,"(-0.055118110236220486, -1.0, -0.7637795275590551)","(0.3359375, -1.0, -0.7637795275590551)","(-0.055118110236220486, -1.0, -0.7637795275590551)",right,1
4,279,"(0.7265625, -0.055118110236220486, -1.0)","(0.7265625, -0.055118110236220486, -1.0)","(0.7265625, 0.1796875, -1.0)",left,1
4,280,"(-0.13385826771653542, -1.0, -0.7637795275590551)","(0.1015625, -1.0, -0.7637795275590551)","(-0.13385826771653542, -1.0, -0.7637795275590551)",right,1
